order_id,order_date,region,product_category,supplier,warehouse,order_quantity,inventory_level,delivery_days,status,shipping_cost
1891,07/02/2023 2:00,Asia,Food,Supplier_D,WH_LON,15,120,8,Delayed,51.12608318
1892,07/02/2023 3:00,Africa,Electronics,Supplier_A,WH_LON,78,120,6,Delayed,355.4344719
1893,07/02/2023 4:00,Asia,Food,Supplier_B,WH_LON,48,153,7,Delayed,97.81455856
1894,07/02/2023 5:00,Europe,Electronics,Supplier_D,WH_JED,14,222,6,Delayed,40.52467222
1895,07/02/2023 6:00,Asia,Clothing,Supplier_B,WH_MUM,3,71,5,Delivered,14.9644241
1896,07/02/2023 7:00,Middle East,Electronics,Supplier_B,WH_DXB,50,165,6,Delayed,164.1757064
1897,07/02/2023 8:00,Middle East,Food,Supplier_C,WH_JED,93,164,2,Delivered,433.8896973
1898,07/02/2023 9:00,Africa,Furniture,Supplier_C,WH_LON,54,156,6,Delayed,161.1357324
1899,07/02/2023 10:00,Middle East,Food,Supplier_A,WH_JED,6,104,4,Delivered,21.45592438
1900,07/02/2023 11:00,Middle East,Furniture,Supplier_B,WH_DXB,49,159,4,Delivered,223.5702027
1901,07/02/2023 12:00,Middle East,Clothing,Supplier_D,WH_DXB,23,41,4,Delivered,87.80161865
1902,07/02/2023 13:00,Middle East,Food,Supplier_C,WH_MUM,92,196,5,Delivered,384.1530866
1903,07/02/2023 14:00,Middle East,Electronics,Supplier_C,WH_LON,78,212,5,Delivered,209.5469698
1904,07/02/2023 15:00,Europe,Food,Supplier_B,WH_LON,78,248,5,Delivered,192.4783624
1905,07/02/2023 16:00,Europe,Furniture,Supplier_C,WH_JED,20,105,7,Delayed,53.8183866
1906,07/02/2023 17:00,Africa,Clothing,Supplier_C,WH_LON,77,113,10,Delayed,267.8942373
1907,07/02/2023 18:00,Asia,Electronics,Supplier_D,WH_JED,91,285,9,Delayed,400.6633808
1908,07/02/2023 19:00,Middle East,Food,Supplier_B,WH_DXB,60,197,4,Delivered,183.7188931
1909,07/02/2023 20:00,Middle East,Furniture,Supplier_C,WH_DXB,99,199,2,Delivered,365.7502873
1910,07/02/2023 21:00,Europe,Electronics,Supplier_B,WH_DXB,45,120,6,Delayed,198.6496822
1911,07/02/2023 22:00,Europe,Clothing,Supplier_C,WH_DXB,61,125,4,Delivered,165.6960933
1912,07/02/2023 23:00,Middle East,Electronics,Supplier_D,WH_DXB,56,99,4,Delivered,260.3399235
1913,08/02/2023 0:00,Asia,Clothing,Supplier_B,WH_JED,2,121,7,Delayed,9.718493873
1914,08/02/2023 1:00,Europe,Electronics,Supplier_C,WH_DXB,45,248,8,Delayed,95.26096833
1915,08/02/2023 2:00,Europe,Food,Supplier_D,WH_JED,40,227,4,Delivered,87.09333321
1916,08/02/2023 3:00,Europe,Furniture,Supplier_C,WH_DXB,24,142,5,Delivered,54.54909975
1917,08/02/2023 4:00,Middle East,Food,Supplier_B,WH_JED,29,69,3,Delivered,125.5788515
1918,08/02/2023 5:00,Africa,Food,Supplier_C,WH_JED,67,51,8,Delayed,172.056726
1919,08/02/2023 6:00,Asia,Clothing,Supplier_B,WH_JED,68,101,7,Delayed,284.0419812
1920,08/02/2023 7:00,Middle East,Clothing,Supplier_B,WH_LON,66,65,6,Delayed,219.3726618
1921,08/02/2023 8:00,Africa,Clothing,Supplier_C,WH_JED,84,149,6,Delayed,378.7362624
1922,08/02/2023 9:00,Europe,Food,Supplier_D,WH_JED,54,136,6,Delayed,238.9859769
1923,08/02/2023 10:00,Africa,Electronics,Supplier_A,WH_DXB,53,252,7,Delayed,258.5863473
1924,08/02/2023 11:00,Asia,Electronics,Supplier_D,WH_JED,79,275,5,Delivered,217.4959706
1925,08/02/2023 12:00,Europe,Food,Supplier_D,WH_JED,49,119,6,Delayed,131.6981569
1926,08/02/2023 13:00,Middle East,Food,Supplier_C,WH_MUM,32,93,2,Delivered,67.02476563
1927,08/02/2023 14:00,Middle East,Furniture,Supplier_D,WH_LON,61,64,6,Delayed,197.1061455
1928,08/02/2023 15:00,Europe,Clothing,Supplier_D,WH_MUM,42,71,5,Delivered,141.8419593
1929,08/02/2023 16:00,Asia,Clothing,Supplier_A,WH_DXB,1,103,5,Delivered,4.8935415
1930,08/02/2023 17:00,Middle East,Food,Supplier_D,WH_LON,63,111,3,Delivered,283.0184206
1931,08/02/2023 18:00,Middle East,Food,Supplier_A,WH_LON,35,218,4,Delivered,87.5131304
1932,08/02/2023 19:00,Asia,Electronics,Supplier_C,WH_MUM,51,75,8,Delayed,224.1688725
1933,08/02/2023 20:00,Africa,Food,Supplier_A,WH_LON,71,229,6,Delayed,179.9777468
1934,08/02/2023 21:00,Europe,Electronics,Supplier_B,WH_MUM,45,110,5,Delivered,100.4982844
1935,08/02/2023 22:00,Middle East,Food,Supplier_B,WH_JED,77,193,2,Delivered,347.3661156
1936,08/02/2023 23:00,Middle East,Furniture,Supplier_A,WH_MUM,65,66,4,Delivered,320.3121185
1937,09/02/2023 0:00,Middle East,Furniture,Supplier_B,WH_LON,14,187,4,Delivered,31.70097887
1938,09/02/2023 1:00,Africa,Electronics,Supplier_C,WH_LON,93,144,7,Delayed,413.0850405
1939,09/02/2023 2:00,Middle East,Clothing,Supplier_B,WH_DXB,3,30,6,Delayed,13.73291384
1940,09/02/2023 3:00,Europe,Furniture,Supplier_A,WH_DXB,24,70,4,Delivered,56.55040207
1941,09/02/2023 4:00,Middle East,Electronics,Supplier_C,WH_DXB,65,182,2,Delivered,185.234427
1942,09/02/2023 5:00,Europe,Food,Supplier_B,WH_DXB,48,105,6,Delayed,201.647132
1943,09/02/2023 6:00,Asia,Food,Supplier_C,WH_LON,10,180,5,Delivered,44.23190839
1944,09/02/2023 7:00,Asia,Electronics,Supplier_A,WH_DXB,13,240,6,Delayed,39.80499076
1945,09/02/2023 8:00,Middle East,Clothing,Supplier_B,WH_MUM,73,88,5,Delivered,181.0245385
1946,09/02/2023 9:00,Middle East,Electronics,Supplier_C,WH_JED,14,108,4,Delivered,55.23046799
1947,09/02/2023 10:00,Middle East,Electronics,Supplier_C,WH_LON,10,233,5,Delivered,41.0590581
1948,09/02/2023 11:00,Africa,Furniture,Supplier_B,WH_DXB,40,95,6,Delayed,140.4329425
1949,09/02/2023 12:00,Africa,Electronics,Supplier_C,WH_LON,23,117,10,Delayed,56.00093367
1950,09/02/2023 13:00,Europe,Electronics,Supplier_C,WH_DXB,99,61,5,Delivered,448.8125631
1951,09/02/2023 14:00,Asia,Food,Supplier_A,WH_LON,55,242,5,Delivered,216.4688832
1952,09/02/2023 15:00,Asia,Furniture,Supplier_A,WH_DXB,63,97,6,Delayed,290.272043
1953,09/02/2023 16:00,Middle East,Food,Supplier_A,WH_JED,71,210,2,Delivered,340.7224129
1954,09/02/2023 17:00,Africa,Food,Supplier_A,WH_DXB,42,112,6,Delayed,185.5179298
1955,09/02/2023 18:00,Europe,Clothing,Supplier_A,WH_MUM,99,25,4,Delivered,482.7212521
1956,09/02/2023 19:00,Europe,Clothing,Supplier_A,WH_LON,66,34,6,Delayed,320.9430337
1957,09/02/2023 20:00,Europe,Furniture,Supplier_B,WH_LON,79,71,7,Delayed,304.7846596
1958,09/02/2023 21:00,Middle East,Furniture,Supplier_A,WH_MUM,73,60,6,Delayed,305.4701283
1959,09/02/2023 22:00,Middle East,Clothing,Supplier_C,WH_MUM,47,25,5,Delivered,192.6166035
1960,09/02/2023 23:00,Asia,Clothing,Supplier_B,WH_JED,81,52,8,Delayed,312.9360954
1961,10/02/2023 0:00,Middle East,Clothing,Supplier_C,WH_LON,52,40,3,Delivered,107.0194074
1962,10/02/2023 1:00,Asia,Clothing,Supplier_A,WH_JED,18,143,7,Delayed,55.21896083
1963,10/02/2023 2:00,Middle East,Clothing,Supplier_A,WH_LON,79,113,4,Delivered,181.7185603
1964,10/02/2023 3:00,Europe,Food,Supplier_C,WH_LON,18,188,4,Delivered,52.21399195
1965,10/02/2023 4:00,Middle East,Furniture,Supplier_C,WH_JED,24,129,5,Delivered,52.9366661
1966,10/02/2023 5:00,Europe,Food,Supplier_C,WH_LON,23,94,8,Delayed,109.4821733
1967,10/02/2023 6:00,Asia,Food,Supplier_D,WH_LON,12,225,6,Delayed,40.24787696
1968,10/02/2023 7:00,Middle East,Electronics,Supplier_D,WH_JED,23,113,4,Delivered,59.06614689
1969,10/02/2023 8:00,Europe,Food,Supplier_D,WH_DXB,21,125,4,Delivered,78.84109156
1970,10/02/2023 9:00,Europe,Clothing,Supplier_D,WH_JED,64,41,8,Delayed,165.7185792
1971,10/02/2023 10:00,Asia,Clothing,Supplier_B,WH_LON,90,79,8,Delayed,397.1988869
1972,10/02/2023 11:00,Africa,Electronics,Supplier_A,WH_MUM,72,153,10,Delayed,210.0785277
1973,10/02/2023 12:00,Asia,Electronics,Supplier_C,WH_DXB,94,188,7,Delayed,276.8019785
1974,10/02/2023 13:00,Middle East,Electronics,Supplier_A,WH_MUM,34,96,3,Delivered,156.7349963
1975,10/02/2023 14:00,Middle East,Electronics,Supplier_C,WH_DXB,2,208,5,Delivered,7.355217308
1976,10/02/2023 15:00,Middle East,Electronics,Supplier_A,WH_MUM,69,292,3,Delivered,321.6715359
1977,10/02/2023 16:00,Europe,Food,Supplier_B,WH_DXB,31,116,8,Delayed,100.3985868
1978,10/02/2023 17:00,Middle East,Electronics,Supplier_D,WH_JED,97,67,6,Delayed,294.0829597
1979,10/02/2023 18:00,Europe,Food,Supplier_A,WH_DXB,68,61,4,Delivered,239.2654114
1980,10/02/2023 19:00,Europe,Furniture,Supplier_C,WH_DXB,70,174,7,Delayed,152.913251
1981,10/02/2023 20:00,Middle East,Electronics,Supplier_A,WH_DXB,87,87,6,Delayed,214.2464013
1982,10/02/2023 21:00,Asia,Electronics,Supplier_B,WH_LON,19,74,7,Delayed,50.51273324
1983,10/02/2023 22:00,Middle East,Food,Supplier_B,WH_MUM,72,71,4,Delivered,320.4022931
1984,10/02/2023 23:00,Middle East,Furniture,Supplier_A,WH_JED,13,172,3,Delivered,54.61815152
1985,11/02/2023 0:00,Asia,Food,Supplier_D,WH_MUM,65,52,7,Delayed,167.6949194
1986,11/02/2023 1:00,Europe,Food,Supplier_C,WH_MUM,6,225,8,Delayed,16.98145616
1987,11/02/2023 2:00,Asia,Electronics,Supplier_B,WH_JED,71,267,7,Delayed,343.1277769
1988,11/02/2023 3:00,Europe,Clothing,Supplier_B,WH_LON,27,30,7,Delayed,60.95003994
1989,11/02/2023 4:00,Middle East,Clothing,Supplier_A,WH_DXB,79,32,3,Delivered,287.7468583
1990,11/02/2023 5:00,Asia,Food,Supplier_B,WH_LON,52,136,8,Delayed,185.4330908
1991,11/02/2023 6:00,Asia,Electronics,Supplier_B,WH_LON,98,227,9,Delayed,409.3580982
1992,11/02/2023 7:00,Asia,Furniture,Supplier_C,WH_DXB,87,130,9,Delayed,242.2346332
1993,11/02/2023 8:00,Middle East,Clothing,Supplier_D,WH_MUM,48,57,4,Delivered,230.6072617
1994,11/02/2023 9:00,Europe,Furniture,Supplier_C,WH_DXB,88,30,4,Delivered,284.3938807
1995,11/02/2023 10:00,Europe,Clothing,Supplier_D,WH_JED,79,58,4,Delivered,225.7155469
1996,11/02/2023 11:00,Middle East,Electronics,Supplier_C,WH_DXB,99,76,6,Delayed,298.0502168
1997,11/02/2023 12:00,Africa,Food,Supplier_A,WH_MUM,68,75,10,Delayed,207.1393592
1998,11/02/2023 13:00,Middle East,Furniture,Supplier_B,WH_LON,44,189,3,Delivered,114.2585506
1999,11/02/2023 14:00,Africa,Furniture,Supplier_D,WH_LON,17,198,10,Delayed,81.33074991
2000,11/02/2023 15:00,Europe,Food,Supplier_A,WH_DXB,95,182,8,Delayed,239.8394276
2001,11/02/2023 16:00,Middle East,Furniture,Supplier_B,WH_JED,38,60,3,Delivered,176.6429203
2002,11/02/2023 17:00,Europe,Clothing,Supplier_B,WH_MUM,10,146,7,Delayed,32.1478766
2003,11/02/2023 18:00,Africa,Food,Supplier_B,WH_LON,54,45,9,Delayed,151.6227903
2004,11/02/2023 19:00,Asia,Clothing,Supplier_C,WH_DXB,91,108,6,Delayed,236.1929441
2005,11/02/2023 20:00,Asia,Clothing,Supplier_A,WH_JED,6,50,6,Delayed,21.07816194
2006,11/02/2023 21:00,Asia,Electronics,Supplier_A,WH_JED,6,149,8,Delayed,24.04665377
2007,11/02/2023 22:00,Asia,Clothing,Supplier_B,WH_LON,52,92,8,Delayed,244.1224808
2008,11/02/2023 23:00,Asia,Electronics,Supplier_D,WH_LON,15,95,8,Delayed,59.36009627
2009,12/02/2023 0:00,Middle East,Furniture,Supplier_A,WH_MUM,68,126,5,Delivered,234.667148
2010,12/02/2023 1:00,Europe,Furniture,Supplier_C,WH_JED,57,30,6,Delayed,119.724407
2011,12/02/2023 2:00,Middle East,Electronics,Supplier_D,WH_MUM,56,221,3,Delivered,265.7917202
2012,12/02/2023 3:00,Africa,Clothing,Supplier_D,WH_JED,7,76,6,Delayed,32.9497541
2013,12/02/2023 4:00,Africa,Food,Supplier_D,WH_JED,51,48,8,Delayed,159.943696
2014,12/02/2023 5:00,Middle East,Food,Supplier_D,WH_DXB,58,44,2,Delivered,121.0520313
2015,12/02/2023 6:00,Asia,Electronics,Supplier_A,WH_LON,64,128,5,Delivered,268.8069539
2016,12/02/2023 7:00,Africa,Furniture,Supplier_B,WH_JED,26,143,10,Delayed,113.7511084
2017,12/02/2023 8:00,Middle East,Furniture,Supplier_D,WH_MUM,58,38,3,Delivered,210.3890543
2018,12/02/2023 9:00,Europe,Food,Supplier_C,WH_LON,31,212,6,Delayed,99.46737363
2019,12/02/2023 10:00,Africa,Electronics,Supplier_C,WH_MUM,66,269,7,Delayed,300.5243019
2020,12/02/2023 11:00,Middle East,Food,Supplier_B,WH_LON,92,244,5,Delivered,237.134531
2021,12/02/2023 12:00,Asia,Clothing,Supplier_A,WH_LON,13,43,6,Delayed,43.14276938
2022,12/02/2023 13:00,Middle East,Clothing,Supplier_B,WH_JED,18,122,2,Delivered,37.32224998
2023,12/02/2023 14:00,Africa,Electronics,Supplier_D,WH_DXB,94,109,9,Delayed,234.2509689
2024,12/02/2023 15:00,Africa,Electronics,Supplier_A,WH_JED,75,135,7,Delayed,361.6870278
2025,12/02/2023 16:00,Africa,Clothing,Supplier_A,WH_LON,13,135,7,Delayed,48.54524676
2026,12/02/2023 17:00,Europe,Furniture,Supplier_D,WH_JED,24,196,4,Delivered,106.0026477
2027,12/02/2023 18:00,Africa,Electronics,Supplier_C,WH_JED,57,133,9,Delayed,197.1915708
2028,12/02/2023 19:00,Asia,Clothing,Supplier_D,WH_LON,29,109,5,Delivered,130.6299575
2029,12/02/2023 20:00,Middle East,Clothing,Supplier_B,WH_LON,56,108,3,Delivered,202.5436858
2030,12/02/2023 21:00,Asia,Furniture,Supplier_D,WH_JED,54,149,7,Delayed,108.7351096
2031,12/02/2023 22:00,Middle East,Furniture,Supplier_C,WH_JED,5,185,4,Delivered,23.49548511
2032,12/02/2023 23:00,Europe,Furniture,Supplier_D,WH_JED,35,172,8,Delayed,85.59944258
2033,13/02/2023 0:00,Middle East,Furniture,Supplier_B,WH_MUM,19,35,4,Delivered,63.68162139
2034,13/02/2023 1:00,Middle East,Food,Supplier_B,WH_JED,55,91,5,Delivered,188.6512643
2035,13/02/2023 2:00,Middle East,Furniture,Supplier_C,WH_MUM,77,169,6,Delayed,164.9115792
2036,13/02/2023 3:00,Asia,Food,Supplier_B,WH_DXB,69,58,8,Delayed,148.9855698
2037,13/02/2023 4:00,Middle East,Electronics,Supplier_B,WH_MUM,44,273,4,Delivered,188.6568388
2038,13/02/2023 5:00,Asia,Clothing,Supplier_D,WH_JED,78,94,7,Delayed,226.3054849
2039,13/02/2023 6:00,Middle East,Food,Supplier_A,WH_DXB,38,169,3,Delivered,122.697611
2040,13/02/2023 7:00,Middle East,Electronics,Supplier_B,WH_MUM,62,104,5,Delivered,228.9249279
2041,13/02/2023 8:00,Europe,Electronics,Supplier_B,WH_MUM,22,64,4,Delivered,68.6434829
2042,13/02/2023 9:00,Asia,Food,Supplier_C,WH_LON,73,231,6,Delayed,315.7331964
2043,13/02/2023 10:00,Middle East,Electronics,Supplier_C,WH_DXB,40,149,5,Delivered,186.1357584
2044,13/02/2023 11:00,Asia,Electronics,Supplier_D,WH_LON,26,118,9,Delayed,56.65799496
2045,13/02/2023 12:00,Africa,Food,Supplier_D,WH_DXB,5,182,9,Delayed,19.53105076
2046,13/02/2023 13:00,Asia,Electronics,Supplier_B,WH_MUM,93,92,9,Delayed,274.6271421
2047,13/02/2023 14:00,Middle East,Furniture,Supplier_A,WH_LON,54,46,6,Delayed,202.4905951
2048,13/02/2023 15:00,Middle East,Furniture,Supplier_A,WH_JED,86,127,4,Delivered,296.8480881
2049,13/02/2023 16:00,Africa,Clothing,Supplier_D,WH_MUM,49,135,6,Delayed,147.0507426
2050,13/02/2023 17:00,Middle East,Electronics,Supplier_C,WH_DXB,3,201,5,Delivered,6.853340817
2051,13/02/2023 18:00,Africa,Clothing,Supplier_B,WH_DXB,92,93,6,Delayed,338.4054156
2052,13/02/2023 19:00,Europe,Furniture,Supplier_B,WH_LON,38,145,8,Delayed,88.85835257
2053,13/02/2023 20:00,Africa,Furniture,Supplier_A,WH_LON,14,59,8,Delayed,34.5570437
2054,13/02/2023 21:00,Asia,Furniture,Supplier_D,WH_DXB,47,96,5,Delivered,232.4867109
2055,13/02/2023 22:00,Africa,Electronics,Supplier_A,WH_MUM,14,100,7,Delayed,41.30161799
2056,13/02/2023 23:00,Europe,Electronics,Supplier_A,WH_LON,75,109,8,Delayed,281.4981427
2057,14/02/2023 0:00,Asia,Furniture,Supplier_D,WH_JED,73,32,6,Delayed,205.6187953
2058,14/02/2023 1:00,Europe,Clothing,Supplier_C,WH_DXB,38,123,4,Delivered,174.668076
2059,14/02/2023 2:00,Europe,Clothing,Supplier_B,WH_JED,64,24,4,Delivered,182.4013166
2060,14/02/2023 3:00,Asia,Food,Supplier_C,WH_DXB,44,67,5,Delivered,136.42884
2061,14/02/2023 4:00,Africa,Furniture,Supplier_D,WH_JED,70,137,9,Delayed,267.7613913
2062,14/02/2023 5:00,Africa,Clothing,Supplier_D,WH_MUM,65,120,10,Delayed,299.647408
2063,14/02/2023 6:00,Asia,Furniture,Supplier_B,WH_DXB,25,105,9,Delayed,111.2160616
2064,14/02/2023 7:00,Europe,Clothing,Supplier_C,WH_MUM,16,34,8,Delayed,44.66527451
2065,14/02/2023 8:00,Europe,Food,Supplier_B,WH_LON,15,122,7,Delayed,67.32997309
2066,14/02/2023 9:00,Asia,Food,Supplier_A,WH_DXB,98,87,5,Delivered,402.1514227
2067,14/02/2023 10:00,Middle East,Furniture,Supplier_A,WH_MUM,81,156,2,Delivered,402.5283232
2068,14/02/2023 11:00,Middle East,Clothing,Supplier_A,WH_JED,3,65,3,Delivered,14.41902901
2069,14/02/2023 12:00,Europe,Electronics,Supplier_C,WH_MUM,67,77,7,Delayed,241.1604811
2070,14/02/2023 13:00,Middle East,Food,Supplier_A,WH_DXB,37,46,4,Delivered,157.2420767
2071,14/02/2023 14:00,Middle East,Furniture,Supplier_B,WH_MUM,81,123,5,Delivered,300.5536676
2072,14/02/2023 15:00,Middle East,Furniture,Supplier_C,WH_JED,55,111,3,Delivered,208.1742479
2073,14/02/2023 16:00,Middle East,Clothing,Supplier_B,WH_JED,38,107,3,Delivered,87.57109462
2074,14/02/2023 17:00,Middle East,Furniture,Supplier_D,WH_JED,63,163,3,Delivered,126.4244389
2075,14/02/2023 18:00,Africa,Food,Supplier_C,WH_LON,1,225,6,Delayed,2.144559123
2076,14/02/2023 19:00,Europe,Furniture,Supplier_B,WH_DXB,71,97,6,Delayed,347.8923323
2077,14/02/2023 20:00,Europe,Furniture,Supplier_B,WH_JED,90,84,5,Delivered,214.0924215
2078,14/02/2023 21:00,Asia,Electronics,Supplier_C,WH_LON,19,244,9,Delayed,40.53021314
2079,14/02/2023 22:00,Middle East,Electronics,Supplier_D,WH_JED,52,226,2,Delivered,152.3044967
2080,14/02/2023 23:00,Africa,Food,Supplier_C,WH_MUM,30,157,8,Delayed,112.9361946
2081,15/02/2023 0:00,Asia,Clothing,Supplier_A,WH_DXB,55,127,9,Delayed,266.4960063
2082,15/02/2023 1:00,Middle East,Electronics,Supplier_A,WH_MUM,14,100,4,Delivered,57.3952783
2083,15/02/2023 2:00,Europe,Clothing,Supplier_D,WH_LON,13,57,6,Delayed,36.77776579
2084,15/02/2023 3:00,Africa,Food,Supplier_B,WH_MUM,84,178,10,Delayed,404.6426206
2085,15/02/2023 4:00,Africa,Electronics,Supplier_B,WH_MUM,90,229,9,Delayed,189.7310903
2086,15/02/2023 5:00,Europe,Clothing,Supplier_B,WH_JED,27,112,6,Delayed,133.3033746
2087,15/02/2023 6:00,Asia,Electronics,Supplier_C,WH_MUM,89,69,8,Delayed,193.6570671
2088,15/02/2023 7:00,Middle East,Food,Supplier_C,WH_JED,9,49,4,Delivered,38.35394927
2089,15/02/2023 8:00,Africa,Food,Supplier_D,WH_JED,41,65,10,Delayed,87.57159732
2090,15/02/2023 9:00,Middle East,Electronics,Supplier_A,WH_DXB,48,97,4,Delivered,230.1448477
2091,15/02/2023 10:00,Africa,Clothing,Supplier_B,WH_LON,12,110,7,Delayed,27.91197228
2092,15/02/2023 11:00,Asia,Furniture,Supplier_A,WH_LON,10,143,6,Delayed,21.51437039
2093,15/02/2023 12:00,Asia,Furniture,Supplier_C,WH_LON,6,43,7,Delayed,28.00677279
2094,15/02/2023 13:00,Europe,Electronics,Supplier_C,WH_JED,34,149,8,Delayed,77.77097616
2095,15/02/2023 14:00,Middle East,Clothing,Supplier_C,WH_LON,52,31,6,Delayed,228.4772814
2096,15/02/2023 15:00,Middle East,Furniture,Supplier_A,WH_JED,41,145,2,Delivered,173.8852608
2097,15/02/2023 16:00,Middle East,Food,Supplier_D,WH_DXB,83,162,6,Delayed,315.1206316
2098,15/02/2023 17:00,Middle East,Clothing,Supplier_D,WH_LON,6,42,5,Delivered,18.80332896
2099,15/02/2023 18:00,Asia,Furniture,Supplier_C,WH_JED,2,114,7,Delayed,9.493483298
2100,15/02/2023 19:00,Europe,Clothing,Supplier_B,WH_LON,15,91,5,Delivered,69.19865651
2101,15/02/2023 20:00,Middle East,Electronics,Supplier_A,WH_LON,17,216,6,Delayed,55.73860266
2102,15/02/2023 21:00,Africa,Clothing,Supplier_C,WH_DXB,16,141,7,Delayed,43.1227979
2103,15/02/2023 22:00,Africa,Furniture,Supplier_A,WH_MUM,28,166,6,Delayed,78.89602023
2104,15/02/2023 23:00,Africa,Electronics,Supplier_A,WH_LON,85,265,8,Delayed,226.1825122
2105,16/02/2023 0:00,Africa,Clothing,Supplier_D,WH_DXB,72,114,10,Delayed,260.910424
2106,16/02/2023 1:00,Middle East,Food,Supplier_C,WH_LON,10,64,3,Delivered,46.05616486
2107,16/02/2023 2:00,Europe,Furniture,Supplier_D,WH_LON,10,46,8,Delayed,43.20835902
2108,16/02/2023 3:00,Asia,Electronics,Supplier_C,WH_LON,10,219,5,Delivered,43.8653138
2109,16/02/2023 4:00,Asia,Clothing,Supplier_A,WH_LON,73,48,6,Delayed,244.1751797
2110,16/02/2023 5:00,Middle East,Food,Supplier_D,WH_MUM,28,227,3,Delivered,83.08536587
2111,16/02/2023 6:00,Asia,Furniture,Supplier_A,WH_MUM,24,96,7,Delayed,102.5296155
2112,16/02/2023 7:00,Middle East,Food,Supplier_C,WH_LON,19,124,4,Delivered,83.21800172
2113,16/02/2023 8:00,Middle East,Clothing,Supplier_B,WH_LON,97,76,3,Delivered,396.3479286
2114,16/02/2023 9:00,Europe,Clothing,Supplier_D,WH_DXB,68,91,6,Delayed,142.549853
2115,16/02/2023 10:00,Europe,Electronics,Supplier_D,WH_DXB,56,63,5,Delivered,211.0670276
2116,16/02/2023 11:00,Europe,Food,Supplier_A,WH_JED,67,78,7,Delayed,203.7562117
2117,16/02/2023 12:00,Middle East,Electronics,Supplier_A,WH_MUM,42,193,6,Delayed,108.7202864
2118,16/02/2023 13:00,Africa,Furniture,Supplier_B,WH_LON,12,47,9,Delayed,48.99822948
2119,16/02/2023 14:00,Middle East,Electronics,Supplier_D,WH_MUM,18,272,5,Delivered,50.50041133
2120,16/02/2023 15:00,Middle East,Furniture,Supplier_C,WH_DXB,23,104,6,Delayed,108.98604
2121,16/02/2023 16:00,Africa,Clothing,Supplier_C,WH_MUM,84,121,7,Delayed,243.1159266
2122,16/02/2023 17:00,Africa,Clothing,Supplier_D,WH_MUM,6,39,7,Delayed,21.99325079
2123,16/02/2023 18:00,Africa,Food,Supplier_D,WH_LON,53,156,8,Delayed,237.614184
2124,16/02/2023 19:00,Asia,Furniture,Supplier_D,WH_LON,98,146,5,Delivered,314.2227914
2125,16/02/2023 20:00,Asia,Clothing,Supplier_B,WH_DXB,42,23,6,Delayed,188.4109029
2126,16/02/2023 21:00,Europe,Food,Supplier_C,WH_LON,66,123,8,Delayed,275.2918867
2127,16/02/2023 22:00,Middle East,Food,Supplier_C,WH_DXB,30,187,2,Delivered,142.8779358
2128,16/02/2023 23:00,Europe,Electronics,Supplier_A,WH_DXB,9,188,8,Delayed,26.79753319
2129,17/02/2023 0:00,Europe,Food,Supplier_A,WH_JED,91,153,8,Delayed,210.6726617
2130,17/02/2023 1:00,Middle East,Clothing,Supplier_D,WH_JED,42,84,6,Delayed,138.2240367
2131,17/02/2023 2:00,Asia,Electronics,Supplier_A,WH_JED,34,285,5,Delivered,148.1529739
2132,17/02/2023 3:00,Europe,Furniture,Supplier_B,WH_MUM,40,175,7,Delayed,134.0522136
2133,17/02/2023 4:00,Middle East,Furniture,Supplier_C,WH_JED,88,196,6,Delayed,245.1648136
2134,17/02/2023 5:00,Middle East,Clothing,Supplier_C,WH_LON,17,63,4,Delivered,35.40776206
2135,17/02/2023 6:00,Asia,Clothing,Supplier_A,WH_LON,29,137,6,Delayed,85.23307086
2136,17/02/2023 7:00,Middle East,Electronics,Supplier_D,WH_JED,50,149,3,Delivered,207.0071667
2137,17/02/2023 8:00,Africa,Electronics,Supplier_A,WH_MUM,76,67,7,Delayed,185.6559364
2138,17/02/2023 9:00,Europe,Clothing,Supplier_D,WH_DXB,95,147,4,Delivered,287.1506234
2139,17/02/2023 10:00,Europe,Clothing,Supplier_B,WH_MUM,49,57,6,Delayed,100.9740249
2140,17/02/2023 11:00,Europe,Furniture,Supplier_C,WH_MUM,73,165,6,Delayed,304.0643457
2141,17/02/2023 12:00,Asia,Furniture,Supplier_B,WH_DXB,61,133,7,Delayed,283.1649976
2142,17/02/2023 13:00,Middle East,Furniture,Supplier_C,WH_DXB,83,42,4,Delivered,307.5635511
2143,17/02/2023 14:00,Asia,Clothing,Supplier_B,WH_DXB,46,74,7,Delayed,95.57035061
2144,17/02/2023 15:00,Europe,Food,Supplier_A,WH_LON,46,127,7,Delayed,122.0322931
2145,17/02/2023 16:00,Middle East,Clothing,Supplier_B,WH_DXB,17,104,4,Delivered,56.3619259
2146,17/02/2023 17:00,Africa,Clothing,Supplier_B,WH_DXB,66,128,8,Delayed,248.3410817
2147,17/02/2023 18:00,Asia,Furniture,Supplier_A,WH_MUM,5,72,5,Delivered,17.44414514
2148,17/02/2023 19:00,Asia,Clothing,Supplier_C,WH_MUM,54,90,5,Delivered,256.3702995
2149,17/02/2023 20:00,Africa,Electronics,Supplier_C,WH_JED,16,237,8,Delayed,77.05454319
2150,17/02/2023 21:00,Africa,Clothing,Supplier_A,WH_MUM,81,31,9,Delayed,188.0380484
2151,17/02/2023 22:00,Asia,Clothing,Supplier_B,WH_DXB,91,78,7,Delayed,219.7807098
